date_id,rest_id,paymentType,transportMode,totalRevenue,totalTime,numberOfDeliveries
2018-05-09,3,Bancomat,car,53.99,30.03,6
2017-02-18,1,Cash,scooter,56.19,18.27,9
2017-03-17,14,Credit card,car,55.92,18.67,9
2019-10-24,1,Cash,car,133.19,16.46,9
2019-05-09,17,Satispay,scooter,78.26,43.28,7
2017-08-05,3,Credit card,scooter,60.37,39.86,6
2018-12-15,0,Cash,car,42.12,36.58,5
2018-07-09,6,Satispay,bike,107.60,24.98,6
2017-02-19,11,Bancomat,bike,92.55,20.71,7
2016-08-28,14,Satispay,scooter,119.97,31.89,9
2016-12-16,23,Bancomat,scooter,72.82,15.73,6
2017-03-27,22,Satispay,scooter,128.28,22.96,8
2018-01-17,13,Cash,scooter,88.92,42.92,5
2017-07-01,9,Bancomat,scooter,72.39,15.39,8
2017-02-19,15,Cash,bike,91.92,26.40,9
2017-06-02,5,Credit card,car,97.22,44.23,6
2017-05-30,11,Satispay,car,47.53,18.47,7
2017-04-11,18,Bancomat,scooter,44.42,23.71,6
2019-05-09,2,Credit card,car,41.31,19.42,8
2017-02-19,22,Bancomat,car,95.61,16.38,6
2018-10-05,14,Satispay,scooter,122.53,17.77,7
2019-12-08,19,Credit card,scooter,50.05,31.30,9
2019-07-09,7,Bancomat,scooter,69.07,22.52,7
2018-05-27,9,Cash,scooter,66.54,23.84,8
2017-09-02,13,Cash,car,129.84,22.80,5
2017-08-05,22,Cash,car,68.43,20.18,6
2016-01-29,8,Credit card,bike,77.62,19.25,9
2019-09-27,3,Credit card,scooter,86.74,25.57,5
2017-11-03,2,Cash,car,126.47,26.68,6
2019-09-27,9,Credit card,scooter,133.91,35.81,8
2016-12-16,4,Satispay,car,105.00,36.07,6
2017-05-31,8,Satispay,scooter,90.23,22.93,9
2018-10-05,20,Credit card,car,124.21,34.31,5
2016-03-12,22,Cash,scooter,108.34,30.05,6
2016-10-27,12,Cash,scooter,64.08,30.15,8
2016-07-08,4,Cash,scooter,91.38,36.78,8
2019-12-08,6,Bancomat,bike,71.58,36.26,5
2018-12-15,8,Satispay,car,40.38,26.01,5
2017-11-19,8,Cash,car,58.27,40.62,6
2019-12-20,22,Satispay,scooter,102.01,30.65,6
2018-05-16,24,Credit card,bike,119.51,17.37,9
2018-12-15,13,Cash,car,60.80,29.44,7
2019-12-20,23,Credit card,scooter,116.73,15.44,5
2018-05-09,6,Satispay,bike,52.98,34.23,5
2017-09-02,1,Cash,bike,132.50,32.13,7
2018-10-05,18,Bancomat,bike,110.79,36.05,5
2018-10-05,4,Bancomat,car,98.90,23.40,7
2019-05-29,6,Cash,bike,42.91,25.34,6
2019-05-29,19,Cash,car,137.61,40.27,6
2016-11-24,12,Satispay,car,114.87,34.94,8
2016-03-07,9,Bancomat,scooter,79.54,44.66,9
2019-09-08,5,Cash,bike,132.49,25.53,5
2017-09-02,12,Cash,scooter,53.12,26.25,8
2016-06-16,13,Bancomat,bike,45.26,43.87,5
2019-09-08,2,Cash,scooter,131.19,29.26,7
2019-03-05,5,Cash,car,55.63,28.74,7
2016-07-16,2,Credit card,bike,60.78,43.47,9
2018-11-16,17,Bancomat,scooter,80.54,42.94,7
2019-09-27,22,Cash,bike,134.41,28.93,8
2016-07-03,2,Cash,scooter,43.22,41.87,5
2018-12-09,19,Credit card,scooter,108.57,25.31,8
2017-05-30,9,Satispay,scooter,132.05,44.16,5
2018-05-16,23,Satispay,scooter,94.33,39.92,7
2017-11-15,21,Satispay,car,44.80,32.74,9
2018-12-10,15,Credit card,scooter,90.80,43.23,6
2018-05-16,3,Credit card,car,128.90,26.35,8
2019-03-23,14,Bancomat,car,114.05,29.57,8
2018-06-29,2,Bancomat,bike,104.74,34.08,8
2019-09-27,10,Cash,scooter,92.07,23.31,6
2016-08-28,7,Cash,scooter,53.41,29.63,9
2017-11-03,3,Credit card,scooter,89.10,23.77,6
2018-05-27,15,Cash,car,124.51,34.67,6
2019-09-27,24,Credit card,scooter,83.32,17.81,7
2016-05-21,6,Satispay,scooter,74.95,31.17,5
2019-05-23,3,Satispay,bike,87.19,35.73,8
2017-10-21,3,Bancomat,car,106.03,27.67,9
2019-09-27,21,Cash,car,61.10,27.60,7
2018-07-07,14,Bancomat,car,118.79,32.25,5
2017-05-31,8,Cash,scooter,110.08,19.84,5
2019-09-27,4,Credit card,car,130.95,26.65,6
2018-10-05,2,Credit card,bike,81.67,24.20,8
2018-07-26,0,Satispay,car,106.80,20.03,7
2019-05-23,8,Credit card,scooter,138.77,20.03,7
2019-10-24,12,Satispay,scooter,135.98,20.70,8
2016-09-01,22,Bancomat,scooter,115.82,15.56,7
2019-09-27,12,Credit card,car,69.23,24.28,6
2016-03-10,7,Cash,bike,91.73,30.86,5
2017-05-31,23,Credit card,bike,116.48,32.68,6
2017-07-08,2,Cash,bike,94.17,15.64,9
2018-01-19,24,Credit card,car,66.65,27.47,5
2016-03-10,21,Cash,bike,79.67,44.62,6
2019-08-23,20,Cash,scooter,113.84,21.75,6
2019-11-18,1,Cash,bike,74.00,42.44,7
2016-03-07,1,Cash,bike,69.36,42.44,5
2016-10-27,0,Cash,bike,41.86,25.39,9
2017-11-03,21,Satispay,scooter,135.66,34.51,7
2016-11-01,0,Satispay,car,113.14,19.35,9
2017-06-16,6,Bancomat,car,106.04,27.71,6
2018-06-29,16,Credit card,bike,119.32,44.68,8
2018-12-15,3,Cash,car,67.75,39.16,5
2016-01-29,2,Bancomat,bike,92.26,36.92,7
2016-07-16,20,Satispay,bike,73.06,27.21,7
2017-05-30,22,Bancomat,car,44.92,41.59,9
2019-08-23,1,Credit card,car,83.72,33.00,5
2016-04-20,21,Satispay,car,80.98,17.43,5
2016-09-01,3,Satispay,bike,134.90,41.70,9
2017-02-07,17,Cash,car,136.78,29.51,6
2017-09-02,1,Satispay,car,120.02,20.02,7
2018-06-29,10,Credit card,bike,55.58,15.94,6
2016-04-20,21,Satispay,bike,71.80,43.17,5
2019-07-23,3,Bancomat,car,115.02,42.50,7
2017-02-01,18,Cash,car,129.84,31.20,8
2019-12-08,3,Bancomat,car,53.01,30.22,9
2017-04-19,6,Credit card,bike,90.56,33.37,8
2018-05-16,16,Bancomat,bike,98.14,19.91,6
2017-02-18,4,Credit card,scooter,99.12,20.09,6
2016-01-29,6,Cash,car,41.79,18.13,9
2018-05-09,15,Bancomat,bike,128.65,36.44,6
2016-05-06,6,Credit card,bike,132.89,18.46,9
2019-09-06,7,Bancomat,bike,74.28,32.62,8
2018-07-04,7,Satispay,scooter,52.18,36.23,9
2017-06-16,12,Satispay,car,49.22,35.55,7
2017-05-31,9,Bancomat,bike,96.31,30.67,8
2016-08-28,1,Bancomat,scooter,99.37,26.55,7
2016-04-20,9,Bancomat,bike,50.81,23.15,7
2018-01-19,0,Bancomat,bike,76.84,32.79,9
2018-01-05,2,Credit card,scooter,122.86,41.98,8
2019-05-06,13,Bancomat,car,42.50,38.56,7
2018-07-26,20,Bancomat,scooter,71.18,32.18,5
2018-07-09,16,Bancomat,scooter,58.33,27.93,8
2017-11-19,15,Satispay,bike,132.22,22.81,7
2019-05-23,19,Credit card,bike,91.69,34.38,9
2016-05-23,9,Credit card,scooter,68.29,21.37,7
2017-06-01,5,Bancomat,car,66.54,26.15,9
2017-07-14,2,Satispay,scooter,50.03,29.42,7
2017-10-21,12,Satispay,car,69.05,30.76,7
2017-05-30,6,Credit card,bike,45.82,16.82,7
2017-08-05,17,Credit card,scooter,120.80,34.79,5
2017-05-31,14,Bancomat,bike,65.39,26.94,6
2016-01-29,20,Satispay,scooter,47.77,17.10,8
2016-10-27,10,Bancomat,scooter,117.66,43.41,5
2016-10-27,12,Credit card,scooter,71.87,37.29,7
2018-12-15,13,Bancomat,car,103.22,19.92,6
2018-12-19,21,Credit card,bike,73.26,31.65,7
2016-07-03,16,Bancomat,car,82.67,18.01,7
2016-09-01,5,Bancomat,bike,89.50,25.57,7
2017-10-21,21,Bancomat,bike,63.55,23.48,6
2019-03-31,2,Cash,scooter,98.25,19.50,7
2018-01-05,22,Credit card,bike,60.64,28.79,9
2019-10-24,6,Credit card,bike,81.71,37.00,8
2016-06-16,16,Satispay,scooter,109.52,21.94,9
2017-08-05,18,Bancomat,scooter,96.57,33.70,6
2017-01-30,3,Cash,scooter,112.72,16.95,7
2018-05-27,15,Bancomat,car,126.17,32.81,9
2017-07-14,22,Cash,car,53.63,37.96,8
2019-02-20,13,Bancomat,car,52.88,31.51,8
2016-07-16,24,Satispay,car,71.84,35.24,6
2018-12-15,13,Satispay,car,121.80,21.90,9
2019-07-09,14,Cash,car,105.91,34.97,8
2016-07-16,10,Cash,car,84.48,32.20,8
2016-03-07,24,Credit card,scooter,138.86,20.59,9
2017-04-19,14,Bancomat,car,117.76,17.44,5
2019-10-24,21,Satispay,scooter,126.83,31.04,7
2018-01-17,16,Cash,scooter,60.90,32.32,8
2017-01-15,2,Credit card,car,68.35,38.51,5
2018-05-16,5,Satispay,scooter,120.18,43.24,6
2019-03-05,16,Credit card,scooter,52.14,29.41,7
2018-12-19,11,Cash,bike,73.40,30.48,5
2018-10-05,18,Credit card,car,88.43,37.03,5
2016-08-26,23,Credit card,car,113.38,43.06,5
2019-01-19,3,Credit card,scooter,86.35,21.82,9
2016-01-10,2,Bancomat,bike,103.15,38.53,7
2017-02-01,22,Satispay,car,52.35,34.02,9
2016-06-15,13,Bancomat,scooter,48.03,38.69,5
2017-02-18,13,Satispay,scooter,95.24,32.78,9
2018-07-12,16,Credit card,car,101.08,44.09,6
2016-01-10,12,Bancomat,bike,81.31,32.88,5
2019-04-27,19,Cash,scooter,55.04,22.95,5
2016-08-26,2,Bancomat,car,46.45,25.95,7
2019-12-08,19,Cash,car,79.87,33.32,9
2018-07-09,17,Satispay,scooter,110.29,34.20,6
2018-05-27,0,Satispay,bike,53.94,19.98,7
2017-01-15,23,Bancomat,car,83.68,25.08,8
2016-11-24,24,Credit card,car,75.25,39.06,7
2019-10-24,23,Cash,scooter,83.40,37.94,7
2018-01-05,19,Cash,scooter,76.36,42.00,7
2017-02-07,21,Satispay,scooter,68.85,39.97,5
2016-06-16,22,Cash,scooter,127.24,16.80,5
2017-05-31,14,Satispay,car,113.46,25.33,5
2017-06-01,15,Satispay,bike,133.05,36.67,9
2018-07-12,8,Satispay,scooter,137.94,32.99,7
2018-07-12,7,Credit card,bike,68.25,19.57,9
2018-06-29,0,Bancomat,scooter,128.97,44.46,8
2017-09-02,17,Credit card,scooter,52.28,22.79,7
2016-03-10,4,Bancomat,car,119.37,33.49,8
2016-03-10,10,Bancomat,car,67.24,15.86,8
2016-05-06,13,Bancomat,scooter,72.62,24.58,5
2017-02-07,19,Satispay,car,71.87,37.21,5
2016-11-01,6,Credit card,bike,75.10,25.51,8
2018-10-05,19,Satispay,scooter,92.95,22.03,7
2016-08-28,3,Satispay,car,127.27,37.44,5
2017-11-19,4,Satispay,bike,115.95,25.91,6
2017-03-17,2,Cash,scooter,55.29,40.21,5
2018-12-19,13,Cash,bike,60.56,37.41,9
2019-03-31,16,Satispay,scooter,56.99,40.62,9
2019-09-08,22,Bancomat,bike,121.68,27.90,8
2018-07-09,10,Cash,car,64.09,22.51,7
2017-06-02,24,Satispay,scooter,119.38,40.28,9
2018-01-19,9,Satispay,car,98.04,21.18,8
2018-04-20,11,Cash,car,133.53,44.31,8
2019-12-20,15,Credit card,bike,75.99,38.92,8
2018-07-09,9,Cash,scooter,96.09,44.93,8
2019-11-18,22,Satispay,bike,74.42,17.36,5
2018-07-07,8,Credit card,car,40.11,20.01,9
2018-04-20,17,Satispay,bike,106.87,26.84,6
2017-05-30,6,Credit card,scooter,111.20,24.60,9
2019-07-23,10,Bancomat,scooter,130.60,17.41,9
2017-06-16,15,Cash,bike,100.01,29.12,9
2016-11-15,17,Credit card,car,50.67,21.12,6
2019-03-31,11,Cash,car,98.26,20.43,5
2016-01-29,17,Credit card,scooter,91.23,40.29,9
2018-12-19,17,Bancomat,car,63.50,40.72,7
2017-11-03,1,Cash,scooter,109.31,35.30,8
2016-03-10,9,Cash,scooter,49.45,36.93,9
2018-12-19,17,Credit card,scooter,93.33,44.46,9
2019-03-23,23,Credit card,bike,98.74,29.92,6
2018-07-07,12,Bancomat,scooter,124.68,42.07,8
2018-05-09,13,Satispay,bike,136.16,44.35,6
2019-11-18,9,Satispay,scooter,62.34,31.91,7
2017-07-01,4,Cash,bike,76.52,34.74,5
2019-01-19,9,Satispay,car,118.84,15.48,9
2016-10-17,14,Cash,scooter,78.77,17.93,5
2017-08-05,22,Credit card,scooter,110.64,32.49,6
2016-01-29,7,Satispay,car,59.46,33.09,9
2017-02-18,16,Satispay,scooter,114.59,20.11,9
2017-03-27,16,Satispay,scooter,40.20,23.76,8
2018-12-15,10,Cash,bike,63.88,42.18,7
2017-02-18,21,Bancomat,bike,48.69,24.72,5
2018-07-09,20,Satispay,car,116.59,39.31,6
2018-01-17,1,Credit card,bike,48.81,37.30,6
2018-01-19,11,Cash,bike,112.01,17.38,6
2016-11-01,24,Satispay,scooter,124.90,36.48,6
2019-12-20,9,Satispay,car,102.87,27.61,9
2017-06-02,9,Bancomat,bike,110.25,20.76,8
2016-08-26,20,Bancomat,scooter,88.65,16.32,5
2017-02-07,0,Bancomat,bike,132.29,30.14,8
2018-07-04,19,Credit card,scooter,74.83,43.76,6
2018-11-16,19,Cash,bike,92.03,39.84,9
2017-07-08,11,Satispay,bike,113.80,35.45,7
2016-01-10,17,Cash,bike,82.27,36.49,9
2016-12-16,5,Satispay,scooter,106.44,35.16,6
2017-07-14,23,Satispay,car,83.57,24.89,5
2016-07-08,16,Bancomat,scooter,110.03,36.77,5
2018-05-09,1,Cash,bike,43.76,42.96,7
2018-07-26,10,Bancomat,bike,79.68,15.46,5
2017-04-19,11,Cash,bike,57.83,17.97,6
2016-07-03,13,Satispay,bike,115.07,22.73,5
2016-06-16,7,Bancomat,scooter,120.83,20.88,9
2019-10-24,3,Credit card,scooter,129.48,31.07,7
2017-02-19,11,Satispay,bike,70.96,41.73,5
2019-12-08,4,Cash,car,83.11,27.45,9
2017-02-07,6,Bancomat,scooter,121.70,33.32,7
2017-03-27,18,Satispay,scooter,135.81,19.45,6
2016-07-03,18,Satispay,scooter,104.94,25.57,8
2016-09-01,2,Cash,bike,88.50,41.35,6
2017-05-31,24,Satispay,bike,43.53,24.91,9
2016-11-24,24,Satispay,bike,109.90,21.60,5
2018-01-19,15,Cash,scooter,132.56,41.04,9
2016-11-15,4,Bancomat,bike,48.68,21.45,9
2018-12-19,24,Satispay,car,47.90,36.42,8
2017-06-16,8,Cash,car,77.63,31.79,7
2018-12-19,7,Credit card,scooter,111.41,20.31,7
2019-02-20,12,Bancomat,scooter,49.07,23.21,8
2019-05-09,16,Satispay,bike,81.10,25.31,7
2016-07-16,16,Cash,scooter,125.61,31.15,7
2016-09-01,6,Credit card,scooter,81.69,38.43,6
2017-02-07,9,Bancomat,car,54.99,26.58,7
2019-05-06,0,Cash,scooter,41.22,44.89,9
2017-03-27,22,Bancomat,bike,117.15,31.49,7
2017-11-15,14,Bancomat,car,116.26,41.28,5
2016-11-15,21,Credit card,scooter,44.11,40.74,9
2019-03-12,13,Cash,bike,47.25,19.22,8
2017-11-19,14,Satispay,car,44.44,36.08,8
2018-12-10,17,Bancomat,car,136.77,43.18,7
2019-11-27,9,Credit card,car,81.81,24.23,5
2018-07-26,19,Cash,bike,43.99,43.05,6
2017-04-19,24,Credit card,car,53.28,38.44,9
2017-04-19,1,Cash,car,40.03,26.71,6
2019-08-23,11,Bancomat,scooter,91.01,19.37,9
2019-01-19,3,Bancomat,bike,108.68,15.10,7
2016-04-24,0,Credit card,scooter,94.50,30.95,9
2019-09-27,14,Bancomat,scooter,83.26,41.42,7
2016-09-01,7,Bancomat,bike,80.42,15.81,8
2016-01-29,8,Bancomat,car,126.47,23.42,6
2017-01-30,16,Bancomat,bike,46.05,23.23,7
2016-05-21,8,Satispay,car,87.75,41.74,8
2016-08-26,18,Credit card,car,100.94,30.22,6
2017-11-03,6,Credit card,bike,69.15,16.63,8
2018-12-10,19,Satispay,car,44.09,19.23,8
2017-02-07,22,Satispay,car,42.81,15.44,7
2018-05-16,20,Credit card,scooter,82.34,41.52,9
2018-06-29,21,Cash,bike,100.11,26.13,7
2018-12-15,15,Credit card,scooter,78.13,23.69,7
2016-01-29,24,Bancomat,bike,131.19,40.72,8
2017-02-01,17,Credit card,car,104.73,22.54,7
2017-02-07,16,Bancomat,car,132.44,15.88,8
2018-11-16,23,Cash,scooter,136.05,28.68,8
2017-01-30,7,Cash,bike,121.11,40.00,6
2016-12-16,18,Credit card,scooter,132.17,33.53,9
2017-11-19,6,Satispay,car,105.84,23.08,8
2018-05-16,1,Cash,scooter,78.74,16.78,7
2017-02-18,2,Bancomat,scooter,120.32,39.55,7
2016-11-01,6,Bancomat,bike,62.03,16.25,5
2017-04-11,22,Cash,scooter,114.76,39.98,6
2016-06-15,8,Credit card,bike,126.00,43.61,8
2019-04-27,9,Bancomat,scooter,121.30,24.77,9
2019-03-31,21,Satispay,car,60.59,17.78,6
2018-12-10,2,Cash,scooter,63.81,17.39,9
2017-02-07,3,Satispay,scooter,137.65,43.75,8
2016-11-24,21,Cash,bike,88.09,25.47,8
2019-11-27,15,Cash,bike,52.22,17.99,9
2017-10-21,1,Satispay,car,65.97,26.66,6
2017-01-30,3,Credit card,bike,130.49,39.97,6
2016-11-01,24,Cash,scooter,92.17,33.86,7
2016-09-01,19,Credit card,scooter,52.43,23.52,9
2016-07-08,0,Satispay,scooter,78.03,25.75,6
2017-06-02,11,Credit card,car,121.81,27.89,7
2017-07-01,21,Cash,bike,131.90,17.91,9
2018-11-16,0,Cash,bike,105.44,30.24,9
2016-09-01,1,Credit card,scooter,97.25,42.46,7
2016-08-28,14,Bancomat,car,98.86,29.96,9
2017-01-30,15,Cash,car,54.11,27.61,7
2017-06-02,14,Cash,scooter,48.24,37.61,6
2018-12-15,4,Cash,car,86.78,37.27,9
2016-05-06,7,Satispay,car,96.22,23.10,8
2016-04-24,0,Credit card,bike,106.34,29.15,5
2017-02-01,13,Credit card,car,85.45,35.35,8
2019-09-08,11,Satispay,car,78.73,16.62,6
2018-01-17,17,Cash,car,110.84,18.19,5
2016-05-21,9,Credit card,car,108.29,18.72,8
2017-07-08,17,Credit card,scooter,130.59,36.79,8
2016-08-28,8,Cash,scooter,50.90,28.05,7
2016-07-08,10,Cash,scooter,86.76,40.48,7
2016-06-16,11,Cash,bike,56.99,41.95,8
2018-01-05,13,Credit card,scooter,109.20,21.92,5
2019-07-23,6,Cash,scooter,46.61,35.77,8
2019-05-06,9,Satispay,car,93.41,35.60,6
2016-05-21,17,Credit card,car,77.34,30.37,5
2019-09-06,21,Cash,scooter,65.92,40.61,9
2018-07-12,15,Satispay,bike,85.24,34.03,6
2016-04-20,14,Bancomat,scooter,127.79,15.52,8
2018-05-16,14,Credit card,car,45.48,44.79,8
2019-01-19,24,Credit card,scooter,94.25,39.08,7
2019-11-27,6,Credit card,car,83.93,20.90,5
2018-10-05,19,Cash,scooter,79.20,29.56,7
2017-02-01,21,Bancomat,car,112.46,20.79,8
2018-07-12,7,Bancomat,bike,93.16,18.86,7
2019-08-23,10,Satispay,bike,59.36,25.97,7
2018-05-17,17,Credit card,scooter,114.21,29.90,6
2017-11-03,7,Credit card,scooter,66.43,19.39,7
2017-11-03,12,Cash,car,58.13,30.91,7
2017-05-31,6,Credit card,car,62.43,25.07,9
2017-06-16,19,Cash,car,106.71,16.11,8
2017-03-27,21,Satispay,car,61.84,29.30,8
2019-09-27,17,Satispay,bike,113.10,27.81,5
2019-04-27,1,Cash,car,79.20,39.92,9
2019-08-23,16,Satispay,bike,64.95,39.53,8
2017-02-19,4,Bancomat,scooter,54.11,28.34,8
2019-05-06,10,Cash,bike,68.71,40.45,7
2017-02-19,1,Satispay,car,73.95,20.20,7
2019-09-06,21,Satispay,bike,100.90,30.91,7
2017-02-18,12,Credit card,bike,87.83,24.03,8
2016-05-21,10,Credit card,bike,83.90,37.65,8
2018-07-26,5,Satispay,scooter,127.04,31.86,8
2016-05-06,11,Bancomat,scooter,66.67,30.97,8
2016-05-23,15,Cash,bike,58.19,21.09,9
2017-02-19,11,Cash,car,41.66,29.66,9
2018-05-09,4,Cash,car,94.96,34.16,5
2018-04-20,8,Satispay,bike,61.31,21.29,5
2016-11-15,15,Cash,bike,119.67,44.24,7
2017-07-08,3,Bancomat,car,111.12,22.02,8
2018-12-09,15,Bancomat,scooter,49.88,22.21,5
2019-03-31,5,Bancomat,bike,48.98,18.60,6
2018-07-04,16,Bancomat,bike,104.55,30.34,9
2016-12-16,12,Credit card,scooter,46.77,19.71,8
2017-05-31,21,Bancomat,car,94.07,43.92,8
2017-01-15,0,Satispay,car,129.53,17.02,9
2018-06-22,22,Bancomat,bike,91.30,24.93,6
2019-07-23,22,Bancomat,scooter,65.49,22.99,7
2017-05-30,9,Bancomat,scooter,47.21,26.15,7
2018-05-16,21,Cash,car,74.04,19.07,8
2016-11-01,24,Cash,bike,88.02,30.50,8
2017-08-05,9,Cash,bike,114.61,42.15,8
2017-01-15,15,Satispay,car,135.25,42.85,8
2019-03-31,5,Credit card,scooter,94.64,18.16,8
2019-08-23,6,Bancomat,bike,70.21,36.86,6
2018-07-12,7,Cash,bike,60.02,30.60,9
2018-05-16,19,Satispay,scooter,113.03,36.24,7
2019-05-23,8,Satispay,car,52.38,21.30,9
2016-11-01,16,Cash,car,138.08,34.28,6
2016-01-29,4,Satispay,car,75.22,30.60,5
2019-03-12,16,Credit card,car,83.22,37.38,6
2016-07-03,13,Bancomat,car,127.99,15.11,9
2016-07-03,17,Cash,bike,97.44,33.23,9
2016-11-01,6,Bancomat,scooter,77.64,36.48,8
2019-12-08,22,Satispay,scooter,55.55,26.33,9
2016-08-26,5,Credit card,bike,90.47,44.23,9
2018-11-16,8,Satispay,scooter,123.27,37.60,5
2018-12-10,18,Bancomat,scooter,40.04,17.03,7
2018-01-17,6,Satispay,bike,96.88,23.79,5
2017-01-30,15,Bancomat,car,127.73,35.81,6
2016-11-15,22,Bancomat,car,44.52,30.25,7
2017-03-17,14,Credit card,scooter,76.13,24.90,7
2016-06-15,19,Credit card,scooter,51.44,20.49,9
2018-05-27,19,Cash,scooter,104.88,40.61,7
2019-04-27,17,Credit card,bike,133.09,25.77,6
2017-11-03,20,Cash,car,99.62,28.84,6
2019-02-20,19,Credit card,bike,74.99,15.61,9
2016-06-16,23,Cash,scooter,57.69,32.14,7
2016-01-29,20,Bancomat,scooter,75.76,39.28,8
2018-11-16,18,Cash,car,126.32,15.24,7
2018-06-22,11,Satispay,scooter,88.31,37.22,8
2019-12-20,9,Credit card,bike,53.96,16.07,9
2017-11-03,14,Cash,scooter,117.42,33.88,7
2018-06-29,6,Bancomat,car,73.66,43.92,5
2016-10-27,5,Cash,scooter,109.90,31.02,8
2016-12-16,13,Satispay,scooter,113.13,32.79,7
2016-01-10,7,Credit card,car,58.57,36.82,5
2017-03-17,15,Cash,scooter,64.09,16.91,7
2016-11-24,19,Cash,bike,93.56,25.47,5
2016-04-24,10,Cash,scooter,129.31,35.58,9
2018-01-05,22,Bancomat,scooter,127.24,32.75,9
2017-06-02,4,Credit card,scooter,123.65,20.32,5
2018-05-16,18,Credit card,car,122.07,26.46,5
2018-05-27,19,Cash,car,121.43,31.35,5
2016-08-28,23,Satispay,scooter,61.64,18.42,5
2019-05-29,7,Satispay,bike,119.72,33.79,8
2016-06-15,5,Credit card,scooter,77.43,20.05,8
2018-06-29,7,Cash,scooter,68.45,27.83,5
2017-06-02,22,Cash,scooter,104.55,22.98,5
2016-01-10,6,Satispay,bike,137.58,25.69,9
2019-02-20,24,Credit card,car,42.02,33.54,8
2019-07-09,9,Credit card,car,60.35,41.31,7
2018-12-19,16,Credit card,bike,80.81,32.97,9
2018-01-19,12,Credit card,bike,51.44,32.82,8
2019-09-06,17,Credit card,bike,53.46,23.36,5
2017-06-01,22,Satispay,scooter,75.78,44.33,9
2019-05-29,17,Bancomat,bike,106.12,27.98,7
2018-12-09,6,Bancomat,scooter,70.63,26.22,5
2019-02-20,15,Satispay,car,127.16,32.24,6
2016-04-24,6,Bancomat,scooter,114.50,36.29,5
2017-11-03,24,Bancomat,scooter,94.76,42.50,5
2016-07-08,21,Credit card,car,57.94,17.52,9
2017-10-21,20,Satispay,car,80.85,36.55,5
2018-12-15,3,Satispay,car,86.44,24.93,7
2016-05-23,13,Satispay,car,120.82,20.64,9
2016-09-01,17,Satispay,car,137.93,36.26,8
2018-12-19,3,Satispay,car,71.90,38.60,6
2017-10-21,0,Credit card,scooter,41.95,18.87,5
2017-05-31,10,Satispay,bike,70.79,43.72,5
2017-02-07,0,Credit card,bike,126.24,26.79,9
2018-06-29,17,Bancomat,car,69.91,18.58,6
2017-04-11,18,Bancomat,car,96.28,40.94,7
2019-05-09,20,Credit card,scooter,79.28,18.63,6
2018-06-22,0,Cash,car,63.61,33.09,6
2019-09-06,10,Satispay,scooter,51.55,19.76,6
2019-09-27,10,Bancomat,scooter,139.19,17.53,8
2017-01-30,7,Credit card,car,128.33,23.01,6
2019-12-20,7,Bancomat,car,100.81,35.85,7
2018-12-15,20,Bancomat,scooter,59.70,37.65,8
2016-08-26,8,Cash,bike,79.60,42.70,8
2018-07-07,11,Credit card,car,63.70,27.34,7
2016-03-12,0,Cash,bike,101.47,43.71,6
2018-12-10,17,Bancomat,scooter,82.95,32.79,7
2016-03-10,13,Bancomat,scooter,107.98,33.86,5
2019-03-12,17,Credit card,scooter,99.37,18.59,8
2019-05-06,13,Satispay,car,132.57,17.52,8
2017-11-19,3,Credit card,scooter,138.09,25.76,8
2016-03-10,16,Satispay,car,76.94,39.47,8
2016-05-13,6,Cash,bike,117.48,36.91,9
2019-02-20,0,Cash,bike,58.93,21.00,7
2019-09-27,17,Bancomat,scooter,102.51,32.57,9
2016-05-21,8,Bancomat,scooter,111.77,15.06,8
2017-08-02,5,Credit card,scooter,78.21,33.52,5
2019-10-24,11,Credit card,bike,72.25,38.95,8
2016-03-12,14,Bancomat,car,119.66,23.52,5
2019-12-20,0,Cash,scooter,87.56,23.95,7
2016-07-08,24,Cash,bike,132.60,27.36,6
2019-03-05,16,Satispay,car,107.00,37.65,9
2019-03-05,3,Bancomat,bike,67.59,35.27,7
2017-06-16,14,Credit card,scooter,124.07,41.69,7
2016-01-10,8,Cash,bike,120.30,30.38,7
2017-08-02,21,Satispay,car,134.11,21.42,7
2016-01-10,15,Cash,car,75.42,22.95,7
2019-11-27,8,Satispay,scooter,138.08,36.25,9
2016-08-26,10,Satispay,car,78.45,38.86,9
2016-11-15,16,Cash,scooter,50.38,36.59,6
2017-07-14,2,Credit card,bike,60.14,32.24,7
2016-04-20,9,Satispay,scooter,121.47,29.10,5
2017-01-30,16,Satispay,bike,87.28,19.87,6
2018-07-26,19,Bancomat,car,121.25,32.33,7
2019-03-31,5,Cash,scooter,97.07,20.59,5
2016-05-13,4,Bancomat,bike,99.16,41.25,6
2017-07-03,20,Bancomat,bike,132.68,23.78,8
2016-06-15,23,Cash,bike,127.31,20.17,5
2018-07-04,1,Cash,scooter,126.06,41.54,6
2017-07-14,3,Cash,car,117.59,16.91,5
2019-08-23,0,Satispay,car,63.13,17.80,6
2016-07-03,0,Satispay,scooter,99.35,22.18,9
2016-03-10,0,Cash,bike,49.39,15.87,8
2016-07-08,11,Cash,bike,123.25,40.17,9
2016-05-13,10,Bancomat,car,85.95,24.92,9
2017-04-11,0,Satispay,car,55.83,23.97,5
2018-12-15,24,Bancomat,car,122.56,27.20,7
2017-06-02,14,Credit card,scooter,111.76,16.99,7
2019-09-27,10,Cash,car,114.60,26.42,7
